title,price,brand,type,years,milage,location,vehicle_type,url,transmission,fuel
toyota innova,275000000.0,toyota,innova,2018.0,10.000-15.000,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-bensin-mt-2018-iid-867124570,Manual,Bensin
toyota innova,185000000.0,toyota,innova,2013.0,95.000-100.000,"Serba Oto Palem Semi,blok A 5 28, Jl. Imam Bonjol No.28, RT.001/RW.009, Panunggangan Bar., Kec. Cibodas, Kota Tangerang, Banten 15138, Panunggangan Barat, Kecamatan Cibodas, Kota Tangerang, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2013-20-g-luxury-at-bensin-prima-iid-866068151,Automatic,Bensin
toyota innova,253000000.0,toyota,innova,2018.0,45.000-50.000,"Bursa Mobil Summarecon Blok G No 8 &amp; 10 Jl Gading Serpong Boulevard No 3 Pakulonan Barat  Kelapa Dua Tangerang Banten 15810, Pakulonan Barat, Kecamatan Serpong, Kabupaten Tanggerang, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-luxury-2018at-bensin-hitamexistauto-iid-863562686,Automatic,Bensin
G Bensin,96000000.0,,,2.0,,"Ciledug, Tangerang Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-bensin-g-automatic-tinggal-gass-iid-867445195,,
toyota innova,369000000.0,toyota,innova,2019.0,37701,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2019-24-v-diesel-at-putih-allison-iid-859032575,Otomatis,Diesel
toyota innova,389000000.0,toyota,innova,2018.0,55.000-60.000,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2018-24-venturer-diesel-at-allison-iid-867271044,Automatic,Diesel
toyota innova,389000000.0,toyota,innova,2018.0,55.000-60.000,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2018-24-venturer-diesel-at-allison-iid-867271145,Automatic,Diesel
toyota innova,205000000.0,toyota,innova,2012.0,237575,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16421, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-25-g-solar-mt-2012-silver-iid-862281794,Manual,Diesel
G Bensin,273000000.0,,,2.0,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-g-luxury-2019-at-iid-867442152,,
toyota innova,130000000.0,toyota,innova,2011.0,110.000-115.000,"Jl. Kosambi Dalam No.48, RT.1/RW.2, Jatipulo, 11430, Palmerah, Kecamatan Palmerah, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2011-20-v-bensin-at-arjuna-tomang-iid-866693337,Automatic,Bensin
toyota innova,166000000.0,toyota,innova,2014.0,45.000-50.000,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-e-bensin-at-2014-hitam-iid-867166820,Automatic,Bensin
G,316000000.0,,,,,"Cikupa, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-reborn-tipe-g-matic-diesel-2017-iid-867014691,,
G Luxury,320000000.0,,,,,"Karang Tengah, Tangerang Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-g-diesel-2016-iid-867425267,,
G Solar,327000000.0,,,2.0,,"Serpong Utara, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2018-diesel-iid-867420138,,
G Solar,210000000.0,,,2.0,,"Cikupa, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-innova-diesel-g-2012-iid-867415636,,
toyota innova,131000000.0,toyota,innova,2010.0,115.000-120.000,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-bensin-2010-mt-abu-abu-metalik-iid-866140945,Manual,Bensin
toyota innova,309750000.0,toyota,innova,2018.0,60.000-65.000,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-2018-at-silver-m-iid-867134202,Automatic,Bensin
toyota innova,365000000.0,toyota,innova,2021.0,10.000-15.000,"Cilegon, Cilegon Kota, Banten",car,https://www.olx.co.id/item/innova-2021-v-at-bensin-pjk-maret-23-km-13rb-auto2000-new-reborn-iid-865263678,Automatic Triptonic,Bensin
toyota innova,155000000.0,toyota,innova,2011.0,145.000-150.000,"Ciledug, Tangerang Kota, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-luxury-bensin-at-2011-abu-abu-iid-867375105,Automatic,Bensin
toyota innova,398500000.0,toyota,innova,2019.0,40.000-45.000,"Cilegon, Cilegon Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-v-24-at-2019-black-iid-865461575,Automatic,Diesel
toyota innova,387000000.0,toyota,innova,2019.0,24594,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-at-2019-hitam-iid-862629131,Otomatis,Diesel
G Solar,210000000.0,,,2.0,,"Cikupa, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-innova-diesel-g-2012-iid-867415636,,
toyota innova,131000000.0,toyota,innova,2010.0,115.000-120.000,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-bensin-2010-mt-abu-abu-metalik-iid-866140945,Manual,Bensin
toyota innova,275000000.0,toyota,innova,2018.0,10.000-15.000,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-bensin-mt-2018-iid-867124570,Manual,Bensin
toyota innova,309750000.0,toyota,innova,2018.0,60.000-65.000,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-2018-at-silver-m-iid-867134202,Automatic,Bensin
Q Bensin,325000000.0,,,2.0,,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-q-at-2018paling-murah-iid-865657454,,
toyota innova,349999999.0,toyota,innova,2020.0,50000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/jual-cepat-toyota-kijang-innova-2020-diesel-iid-864072693,Otomatis,Diesel
toyota innova,319000000.0,toyota,innova,2016.0,98305,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-mt-2016-abu-abu-iid-863118113,Manual,Diesel
toyota innova,329999999.0,toyota,innova,2019.0,85.000-90.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/jual-cepat-toyota-innova-reborn-24-g-at-solar-2019-tangan-pertama-iid-867393081,Automatic,Diesel
toyota innova,325000000.0,toyota,innova,2018.0,55.000-60.000,"Ciledug, Tangerang Kota, Banten",car,https://www.olx.co.id/item/innova-24g-diesel-siap-pakai-iid-867389542,Automatic,Diesel
toyota innova,129000000.0,toyota,innova,2010.0,200000,"Ciledug, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2010-bensin-iid-867388130,Manual,Bensin
toyota innova,333000000.0,toyota,innova,2018.0,55.000-60.000,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-g-solar-at-2018-hitam-iid-866036616,Automatic,Diesel
G,305000000.0,,,,,"Ciputat, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/jual-toyota-innova-reborn-g-2017-iid-867380576,,
toyota innova,110000000.0,toyota,innova,2008.0,160000,"Pagedangan, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2008-bensin-iid-867379607,Manual,Bensin
G Bensin,105000000.0,,,2.0,,"Periuk, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2005-bensin-iid-867377467,,
toyota innova,235000000.0,toyota,innova,2016.0,65.000-70.000,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/innova-reborn-g-manual-2016-mt-iid-867375563,Manual,Bensin
toyota innova,349000000.0,toyota,innova,2019.0,30.000-35.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-g-2019-at-diesel-hitam-iid-867373364,Automatic,Diesel
toyota innova,258000000.0,toyota,innova,2018.0,76063,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-bensin-mt-2018-silver-iid-864090094,Manual,Bensin
toyota innova,253000000.0,toyota,innova,2018.0,45.000-50.000,"Bursa Mobil Paramount Blok A No 39 Gading Serpong, Tangerang, Banten., Gading Serpong, Kecamatan Kelapa Dua, Tanggerang, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-luxury-2018at-bensin-hitamexistauto-iid-863566099,Automatic,Bensin
toyota innova,180000000.0,toyota,innova,2010.0,50000,"Larangan, Tangerang Kota, Banten",car,https://www.olx.co.id/item/km-47ribuan-innova-g-2010-simpanan-iid-867137795,Otomatis,Bensin
toyota innova,148000000.0,toyota,innova,2004.0,285.000-290.000,"Pamulang, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/innova-diesel-g-matic-facelift-2015-iid-867338647,Automatic,Diesel
G Bensin,158500000.0,,,2.0,,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-grand-innova-2012-tipe-g-automatic-iid-867371610,,
toyota innova,350000000.0,toyota,innova,2017.0,15.000-20.000,"Serpong Utara, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-24-g-at-2017-solar-km-20rb-record-istimewa-iid-867369274,Automatic,Diesel
toyota innova,275000000.0,toyota,innova,2018.0,10.000-15.000,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-bensin-mt-2018-iid-867108205,Manual,Bensin
toyota innova,210000000.0,toyota,innova,2013.0,90.000-95.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-25-g-diesel-mt-2013-hitam-iid-867365464,Manual,Diesel
toyota innova,352000000.0,toyota,innova,2020.0,45.000-50.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-24-g-at-2020-diesel-trd-sportivo-iid-867364968,Automatic,Diesel
G Solar,358000000.0,,,2.0,,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-g-trd-langka-istimewa-iid-867362889,,
G Bensin,175000000.0,,,2.0,,"Ciledug, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2013-bensin-iid-867359042,,
toyota innova,419000000.0,toyota,innova,2021.0,10.000-15.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-v-at-diesel-putih-2021-iid-867357712,Automatic,Diesel
V Bensin,105000000.0,,,2.0,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-v-matic-at-2007-silver-iid-867352320,,
G Bensin,120000000.0,,,2.0,,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2007-bensin-iid-867346190,,
toyota innova,324000000.0,toyota,innova,2017.0,35.000-40.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-venturer-20-at-matic-2017-putih-iid-867345746,Automatic,Bensin
G Bensin,360000000.0,,,2.0,,"Curug, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2021-bensin-iid-867343441,,
G Solar,182000000.0,,,2.0,,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-25-diesel-2012-solar-manual-mt-iid-867343086,,
toyota innova,405000000.0,toyota,innova,2020.0,21878,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-venturer-bensin-at-2020-iid-860606128,Otomatis,Bensin
toyota innova,275000000.0,toyota,innova,2017.0,70000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-v-at-20-2017-bensin-iid-864025270,Otomatis,Bensin
Venturer,450000000.0,,,,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-venturer-24-diesel-at-2021-hitam-iid-867330057,,
,,,,,,,car,https://www.olx.co.id/item/innova-g-2018-bensin-automatic-iid-866530221,,
toyota innova,262000000.0,toyota,innova,2017.0,65.000-70.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-innova-reborn-g-20-2017-manual-bensin-iid-863145222,Manual,Bensin
toyota innova,130000000.0,toyota,innova,2010.0,110.000-115.000,"Pamulang, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-innova-g-20-matic-2010-terawat-siap-pakai-iid-865985208,Automatic,Bensin
toyota innova,185000000.0,toyota,innova,2013.0,90.000-95.000,"Serang, Serang Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-v-luxury-at-20-bensin-hitam-pemakaian-pribadi-iid-867172477,Automatic,Bensin
toyota innova,275000000.0,toyota,innova,2017.0,70000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-v-at-20-2017-bensin-iid-864025270,Otomatis,Bensin
Venturer,450000000.0,,,,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-venturer-24-diesel-at-2021-hitam-iid-867330057,,
toyota innova,319000000.0,toyota,innova,2016.0,98305,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, Carsworld Building, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-v-solar-mt-2016-abu-abu-iid-863124705,Manual,Diesel
toyota innova,279000000.0,toyota,innova,2017.0,99283,"Jl. Cut Mutia No.3B, RT.003/RW.001, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-v-at-2017-hitam-metalik-iid-862128652,Otomatis,Bensin
G Bensin,135000000.0,,,2.0,,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-th-2010-g-matik-bensin-hitam-135-jt-iid-867319373,,
toyota innova,365000000.0,toyota,innova,2018.0,35.000-40.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/innova-v-lux-at-diesel-2018-tangan-pertama-full-ori-gress-siap-pakai-iid-863976797,Automatic,Diesel
toyota innova,265000000.0,toyota,innova,2018.0,61663,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-mt-2018-silver-iid-865400468,Manual,Bensin
toyota innova,280000000.0,toyota,innova,2020.0,55.000-60.000,"Tangerang, Tangerang Kota, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-mt-2020-silver-iid-867022484,Manual,Bensin
toyota innova,245000000.0,toyota,innova,2015.0,70.000-75.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-innova-g-solar-at-2015-iid-867308727,Automatic,Diesel
toyota innova,185000000.0,toyota,innova,2013.0,155.000-160.000,"Panongan, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-v-luxury-at-2013-iid-867308121,Automatic,Bensin
G Bensin,255000000.0,,,2.0,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-reborn-g-at-2017-iid-867305748,,
toyota innova,280000000.0,toyota,innova,2020.0,55.000-60.000,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-mt-2020-silver-iid-867018020,Manual,Bensin
G Bensin,138000000.0,,,2.0,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2009-bensin-iid-867304991,,
V,305000000.0,,,,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-2019-at-bensin-silver-seken-iid-862499393,,
toyota innova,400000000.0,toyota,innova,2018.0,70000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-venturer-2018-dp-minim-iid-865165715,Otomatis,Diesel
toyota innova,195000000.0,toyota,innova,2015.0,55.000-60.000,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-bensin-mt-2015-putih-iid-867022057,Manual,Bensin
toyota innova,185000000.0,toyota,innova,2013.0,90.000-95.000,"Serang, Serang Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-v-luxury-at-20-bensin-hitam-pemakaian-pribadi-iid-867172477,Automatic,Bensin
,,,,,,,car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-e-bensin-at-2014-silver-iid-863474545,,
toyota innova,253000000.0,toyota,innova,2018.0,45.000-50.000,"Bursa Mobil Paramount Blok A No 39 Gading Serpong, Tangerang, Banten., Gading Serpong, Kecamatan Kelapa Dua, Tanggerang, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-luxury-2018at-bensin-hitamexistauto-iid-863566099,Automatic,Bensin
toyota innova,372000000.0,toyota,innova,2019.0,10.000-15.000,"l. KH Hasyim Ashari No.12 D, RT.003/RW.004, Poris Plawad Indah, Kecamatan Cipondoh, Tanggerang, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-20-venturer-2019-mt-kaya-2018-abuabu-iid-864577189,Manual,Bensin
toyota innova,280000000.0,toyota,innova,2020.0,55.000-60.000,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI Jakarta",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-mt-2020-silver-iid-867018020,Manual,Bensin
G Bensin,138000000.0,,,2.0,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2009-bensin-iid-867304991,,
V,305000000.0,,,,,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-v-2019-at-bensin-silver-seken-iid-862499393,,
toyota innova,400000000.0,toyota,innova,2018.0,70000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-venturer-2018-dp-minim-iid-865165715,Otomatis,Diesel
toyota innova,195000000.0,toyota,innova,2015.0,55.000-60.000,"Carsworld Building, Lengkong Gudang, Serpong, Kecamatan Serpong, BSD, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-20-g-bensin-mt-2015-putih-iid-867022057,Manual,Bensin
toyota innova,389000000.0,toyota,innova,2018.0,55.000-60.000,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2018-24-venturer-diesel-at-allison-iid-864134833,Automatic,Diesel
toyota innova,260000000.0,toyota,innova,2017.0,70000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-2017-g-20-at-iid-864799613,Otomatis,Bensin
toyota innova,249000000.0,toyota,innova,2016.0,60.000-65.000,"Blok M Square lantai parkir atas P5A, Melawai, Jakarta Selatan, Melawai, Kecamatan Kebayoran Baru, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/toyota-innova-reborn-g-tahun-2016-2017-automatic-hitam-metalik-iid-867289114,Automatic,Bensin
toyota innova,255000000.0,toyota,innova,2016.0,90447,"Ocean Park BSD City Unit K16 - K18, Jl. Pahlawan Seribu, Lengkong Gudang, Kecamatan Serpong, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-2016-20-g-bensin-at-hitam-power-iid-865663585,Otomatis,Bensin
toyota innova,255000000.0,toyota,innova,2016.0,90.000-95.000,"Ocean Park BSD City Unit K16 - K18, Jl. Pahlawan Seribu, Lengkong Gudang, Kecamatan Serpong, Tanggerang Selatan, Banten",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-2016-20-g-bensin-at-hitam-power-iid-865662851,Automatic,Bensin
toyota innova,399800000.0,toyota,innova,2022.0,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/mobil-baru-new-toyota-kijang-innova-24-dp-murah-2022-iid-867283878,Automatic,Diesel
toyota innova,143000000.0,toyota,innova,2011.0,95.000-100.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-g-20-at-bensin-2011-putih-iid-867267697,Automatic,Bensin
G,335000000.0,,,,,"Pamulang, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/cash-innova-g-diesel-at-2017-iid-867266925,,
